track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
Ran off on Da Plug Twice,Plies,53,Ran off on Da Plug Twice,2016,Southern Hip Hop,rap,southern hip hop,0.868,0.444,G,-7.122,0.301,0.059,0.0,0.0727,0.395,159.973,153347,Minor
Where Have All the Good Times Gone,The Kinks,36,The Kink Kontroversy,1965,I didn’t know perm stood for permanent (wave),rock,permanent wave,0.589,0.889,G,-7.277,0.0415,0.505,2.15e-05,0.151,0.722,112.816,169093,Major
Hitboy,Duki,66,Hitboy,2019,Trapperz,rap,trap,0.812,0.633,G#/Ab,-6.629,0.107,0.153,0.0,0.122,0.616,150.009,179204,Major
Si tú no vuelves,Miguel Bosé,57,Colección Definitiva,2013,Latin Pop Classics,latin,latin pop,0.74,0.509,F#/Gb,-6.971,0.0332,0.355,0.0963,0.117,0.133,121.971,278293,Major
I Get Even,Lil Menace,31,Dedicated to La Raza,2004,Chicano Rap,latin,latin hip hop,0.903,0.758,B,-5.653,0.314,0.505,0.0,0.136,0.321,93.532,290760,Minor
Suffragette City - 2002 Remastered Version,David Bowie,0,The Rise And Fall Of Ziggy Stardust And The Spiders From Mars [30th Anniversary Edition],1972,70s Pop & Rock Hits and Deep Tracks,rock,album rock,0.425,0.867,D,-8.797,0.0356,0.157,0.0,0.408,0.761,142.859,207573,Major
Truth,Chris Lewis,0,Kingdom Business 3,2010,Gospel Neo Soul,r&b,neo soul,0.647,0.305,F#/Gb,-8.88,0.097,0.6,0.0,0.202,0.382,118.229,209133,Minor
Mister Mister,Balduin,37,Mister Mister,2016,Electro Swing Top 100,edm,electro house,0.893,0.748,G,-5.596,0.051,0.311,2.59e-05,0.37,0.897,118.042,192000,Minor
Asian Dreamer,CASIOPEA,0,Asian Dreamer,2010,City Pop 1985 シティーポップ,rock,album rock,0.64,0.765,G,-11.686,0.04,0.00743,0.924,0.0462,0.762,138.177,213227,Major
Grazed by Heaven,Uriah Heep,36,Living the Dream,2018,Classic Rock Now,rock,classic rock,0.391,0.988,G,-3.715,0.0905,9.45e-05,0.00112,0.251,0.562,179.979,271491,Major
Livin' It Up - Album Version (Edited),Ja Rule,37,Pain Is Love,2001,90s/00s Hip Hop & RnB,r&b,hip pop,0.875,0.771,F#/Gb,-4.052,0.321,0.064,0.0,0.0393,0.642,106.022,257133,Major
Situation - Jay Anthony Remix,Duchess,26,Situation (Jay Anthony Remix),2019,Tastemakers Ball  -  EDM - POP and FUN,edm,pop edm,0.622,0.671,G#/Ab,-8.6,0.0352,0.000901,0.622,0.0756,0.706,125.001,293299,Major
Heaven Is Here,Influencers Worship,29,On Earth / In Heaven,2018,Christian Dance Party,pop,dance pop,0.591,0.792,D,-6.823,0.0369,0.00069,0.00967,0.0687,0.234,117.99,255277,Major
Delícia Tchu Tcha Tcha,Mike Moonnight,34,We Go Latin 2,2019,Latest Latin American Hits 2020,latin,latin hip hop,0.826,0.927,D,-3.643,0.0308,0.0572,1.76e-05,0.107,0.932,130.024,254151,Major
The Pretender,Jackson Browne,56,The Pretender,1977,Soft Rock Drive,rock,classic rock,0.62,0.529,G,-7.976,0.0306,0.158,0.0,0.228,0.63,103.18,351000,Major
Talk Dirty (feat. 2 Chainz),Jason Derulo,67,Tattoos,2013,Electropop - Pop,pop,electropop,0.76,0.652,F#/Gb,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,177685,Major
Come To Me,ÄTNA,53,Come To Me,2019,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,rock,permanent wave,0.242,0.774,F,-5.156,0.0421,5.62e-05,5.76e-05,0.0821,0.197,186.045,170400,Major
Multiplica,Meno Tody,59,Multiplica,2019,Trapperz Brasil,rap,trap,0.767,0.551,A#/Bb,-6.541,0.0829,0.0392,0.0,0.118,0.196,83.037,190843,Minor
Dieses Boot,Gzuz,41,High & Hungrig,2014,GANGSTA Rap,rap,gangster rap,0.529,0.817,A,-6.559,0.757,0.286,0.0,0.0662,0.505,98.316,216973,Minor
Memory - Klaas Radio Mix,Fragma,0,Memory,2008,Electro/Progressive/Club House,edm,progressive electro house,0.732,0.606,G#/Ab,-6.943,0.0547,0.00287,0.000182,0.139,0.903,130.087,204033,Minor
SLAY (feat. Quavo),YG,61,STAY DANGEROUS,2018,Chixtape 5 - Tory Lanez,r&b,urban contemporary,0.735,0.44,A#/Bb,-7.647,0.0469,0.0682,0.0,0.33,0.239,87.985,284693,Minor
Anti-Everything,Lost Kings,70,Paper Crowns (Deluxe),2019,Intro to Indie Poptimism,pop,indie poptimism,0.734,0.663,C,-7.292,0.185,0.28,0.0,0.12,0.256,101.943,183853,Major
I Won't Back Down,Tom Petty,71,Full Moon Fever,1989,Classic Rock Drive,rock,classic rock,0.765,0.476,G,-13.487,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,Major
You Say - Edit,Andy Kulter,10,You Say,2018,Deep Electronic Music 2020 & Progressive House,edm,progressive electro house,0.694,0.725,G,-6.166,0.0474,0.00159,0.257,0.0864,0.688,122.996,194514,Major
Impossible,James Arthur,76,James Arthur (Deluxe),2013,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,pop,dance pop,0.376,0.696,C,-4.785,0.0949,0.141,0.0,0.11,0.303,169.515,209440,Minor
Arcadia,Hardwell,30,United We Are,2015,BIG-ROOM NEVER DIES !,edm,big room,0.608,0.888,F#/Gb,-3.192,0.0351,0.0028,3.46e-06,0.153,0.251,127.938,193594,Minor
Long Cool Woman (In a Black Dress),The Hollies,27,20 Golden Greats,1978,Classic Rock Greatest Hits,rock,classic rock,0.761,0.788,E,-11.672,0.0596,0.44,0.00531,0.341,0.768,138.902,197133,Major
Red Lights - twoloud Remix,Tiësto,0,Red Lights (Remixes),2014,Epic Bass Drops,edm,big room,0.564,0.746,G,-5.668,0.0763,0.00441,0.00118,0.0725,0.405,128.054,349465,Minor
She's In Parties,Bauhaus,41,Bauhaus - 1979-1983 Volume Two,1986,permanent wave,rock,permanent wave,0.348,0.76,A#/Bb,-13.643,0.121,0.000519,6.28e-05,0.111,0.384,132.075,231067,Minor
Lake Zurich,Gorillaz,38,Lake Zurich,2018,Electropop And Play,pop,electropop,0.618,0.886,D,-6.099,0.033,0.000108,0.881,0.0821,0.779,115.082,253627,Major
but,Keys of Philadelphia,30,but,2019,Waves Pop and EDM,edm,pop edm,0.715,0.748,B,-6.342,0.0808,0.141,2.74e-05,0.136,0.422,125.073,203080,Major
Can't Go Home,Jelly Roll,51,Waylon & Willie 2,2018,Southern soul & hip hop,rap,southern hip hop,0.69,0.732,A,-5.989,0.096,0.109,0.0,0.104,0.317,119.893,229939,Major
Kenny G,Matuê,79,Kenny G,2019,Trapperz Brasil,rap,trap,0.417,0.767,A,-3.31,0.194,0.0778,0.0,0.113,0.152,72.573,189600,Major
Your Smiling Face,James Taylor,60,JT,1977,Soft Rock Drive,rock,classic rock,0.683,0.515,C#/Db,-10.932,0.0592,0.137,6.66e-06,0.0816,0.767,88.827,165400,Major
My Nigga,YG,69,My Krazy Life (Deluxe),2014,post teen pop,pop,post-teen pop,0.673,0.464,A#/Bb,-6.864,0.201,0.0933,0.0,0.21,0.762,171.043,235600,Minor
Blah Blah Blah (feat. 3OH!3),Kesha,61,Animal (Expanded Edition),2010,post teen pop,pop,post-teen pop,0.752,0.836,A#/Bb,-3.173,0.115,0.0843,0.000425,0.424,0.519,120.003,172053,Major
Mas Que Palabras,Toda la Vida,34,Mas Que Palabras,2017,LATIN FLOW MIX - Música Cristiana🎵,latin,latin hip hop,0.758,0.871,A,-3.794,0.0516,0.0219,1.18e-06,0.0633,0.513,107.98,175556,Major
Niykee Heaton (Fawks Remix),Brewski,15,Niykee Heaton,2016,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.77,0.849,A#/Bb,-4.844,0.0483,0.0104,1.61e-06,0.354,0.621,127.998,277465,Minor
SCACCIACANI - prod. Crookers & Nic Sarno,Ketama126,68,SCACCIACANI (prod. Crookers & Nic Sarno),2019,Zona Trap,rap,trap,0.651,0.649,C,-4.363,0.0366,0.237,0.0,0.128,0.455,133.971,219948,Minor
Here I Go Again,Whitesnake,53,Whitesnake's Greatest Hits,1994,80's Songs | Top 💯 80s Music Hits,pop,electropop,0.484,0.877,G,-5.434,0.0337,0.151,0.00017,0.14,0.687,92.975,232800,Major
No Love Like Yours,Edward Sharpe & The Magnetic Zeros,43,PersonA,2016,Sexy Soul 2020,r&b,neo soul,0.422,0.828,F#/Gb,-6.476,0.0473,0.294,0.00137,0.127,0.385,110.447,177687,Minor
"O Saki Saki (From ""Batla House"")",Neha Kakkar,60,Mesmeric Voice - Tulsi Kumar,2019,Global X,latin,latin pop,0.737,0.961,A#/Bb,-0.155,0.0747,0.163,0.0,0.361,0.567,108.014,191089,Minor
Haloes,Ina Wroldsen,64,Haloes,2019,Dance Pop Tunes,pop,dance pop,0.704,0.719,D#/Eb,-4.05,0.0343,0.42,0.0,0.18,0.33,103.018,171344,Major
"DANI: Bzrp Freestyle Sessions, Vol. 7",Bizarrap,71,"DANI: Bzrp Freestyle Sessions, Vol. 7",2019,Trap Argentino - Trap Argentina,rap,trap,0.924,0.622,C,-6.824,0.233,0.0995,0.0,0.0971,0.74,130.063,137365,Major
The Only One,Culture Kultur,33,Reborn,2006,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,pop,electropop,0.566,0.796,G#/Ab,-9.035,0.0369,0.00387,0.667,0.114,0.51,133.007,413547,Major
Walking Away - Toscadisco Remix,The Egg,39,Forwards (Special Edition),2006,Selected House,edm,progressive electro house,0.785,0.559,F,-8.619,0.0428,0.00501,0.879,0.0651,0.428,127.066,415973,Minor
One True House,AW,42,One True House,2019,Great Pops,latin,latin pop,0.803,0.933,G,-6.836,0.0504,0.033,0.15,0.119,0.526,124.012,174367,Major
Amor De Verano,Vacación,49,Tiempo Compartido,2019,Vibra Tropical,latin,tropical,0.807,0.755,F,-6.341,0.0312,0.198,1.02e-05,0.222,0.869,130.016,186387,Major
Flames,David Guetta,57,7,2018,Dance Pop,pop,dance pop,0.609,0.726,F,-4.346,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000,Minor
PYRMYD,Inkyz,44,PYRMYD,2018,Arabic Trap,rap,trap,0.468,0.606,C#/Db,-6.265,0.138,0.21,0.0,0.221,0.54,133.352,168490,Minor
Fine Lines,Jorja Smith,55,"Insecure: Music from the HBO Original Series, Season 2",2017,Neo-Jazz Soul RnB & Afro,r&b,neo soul,0.523,0.687,E,-5.066,0.375,0.62,0.0,0.139,0.562,78.509,215667,Major
I Can't Take It - Party Favor Remix,Dillon Francis,20,I Can't Take It (Party Favor Remix),2015,Epic Bass Drops,edm,big room,0.585,0.902,E,-3.714,0.0788,0.0023,0.327,0.343,0.261,104.069,241213,Minor
Hey Now - Arty Remix,London Grammar,39,If You Wait - Remixes,2014,Vocal House,edm,progressive electro house,0.71,0.706,F,-5.192,0.137,0.0123,0.0236,0.124,0.178,128.023,351053,Major
Someone That Loves You,HONNE,61,Warm On A Cold Night (Deluxe),2016,Indie/Jazz Poptimism,pop,indie poptimism,0.531,0.728,F#/Gb,-4.985,0.063,0.0416,7.19e-06,0.135,0.418,104.978,244959,Minor
Let Me Hold You,Bow Wow,47,Playlist: The Very Best Of Bow Wow,2000,90s/00s Hip Hop & RnB,r&b,hip pop,0.816,0.675,F#/Gb,-8.23,0.198,0.0864,0.000143,0.0793,0.615,151.444,247453,Major
Reggae Bom,Lagum,63,Coisas da Geração,2019,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,edm,pop edm,0.669,0.514,G#/Ab,-9.878,0.0745,0.417,0.0,0.197,0.557,67.006,168160,Major
Watch Me,Bella Thorne,40,Watch Me (featuring Bella Thorne and Zendaya),2011,post teen pop,pop,post-teen pop,0.713,0.707,C,-4.582,0.0715,0.00219,0.0128,0.111,0.638,124.984,175347,Major
Let It Out,Tha Alkaholiks,23,Coast II Coast,1995,Southern California Hip Hop Primer,rap,southern hip hop,0.699,0.907,A,-2.803,0.261,0.0285,1.55e-05,0.324,0.703,93.109,281133,Major
Bury Me,Getter,54,Bury Me,2017,< DARK TRAP >,rap,gangster rap,0.735,0.933,C#/Db,-2.151,0.0788,0.0185,0.0108,0.1,0.116,129.988,281538,Minor
Me Voy Pa'l Party,Nicky Jam,50,Conspiracion 2,2003,Los Cangri,latin,latin hip hop,0.825,0.936,F#/Gb,-4.148,0.0435,0.219,0.0,0.0572,0.78,95.033,179093,Major
Street Dreams,Nas,55,It Was Written,1996,90s Gangsta Rap / Top Hip-hop Classics,rap,gangster rap,0.752,0.611,B,-8.681,0.315,0.21,0.0,0.778,0.746,90.993,279933,Minor
Opium,Syndrome,50,Idolz,2018,Lush Lofi,rap,hip hop,0.72,0.169,B,-21.217,0.0569,0.854,0.941,0.118,0.577,119.956,91429,Minor
Check Me Out,Brooke Evers,55,Check Me Out,2019,Nasty Bits,edm,electro house,0.808,0.94,A#/Bb,-5.839,0.204,0.00159,0.6,0.0994,0.364,125.04,174735,Minor
Invitation (feat. Yade Lauren),Yellow Claw,0,Invitation (feat. Yade Lauren),2016,EDM/POP,edm,pop edm,0.598,0.842,F,-5.612,0.0815,0.0978,7.67e-05,0.644,0.591,103.921,152461,Minor
I Follow Rivers (You Deep Sea Baby),Café Amargo,42,Cafe Americano (The Greatest Top Seller of the World),2013,BALLARE - رقص,pop,post-teen pop,0.826,0.663,A,-5.777,0.067,0.246,0.000139,0.0421,0.214,122.019,281639,Minor
Nuthin But A G Thang,Snoop Dogg,0,Doggy Style Hits,2004,Oldschool Gangsta Rap 👑,rap,gangster rap,0.818,0.713,B,-8.101,0.283,0.00896,0.0,0.264,0.712,94.617,236160,Minor
Breakout,Margaret Durante,30,Shake It Up: Break It Down,2011,post teen pop,pop,post-teen pop,0.833,0.805,G#/Ab,-5.507,0.0851,0.0523,8e-05,0.294,0.5,114.996,179040,Minor
Leaving,High John,52,Leaving,2019,Jazz Vibes,rap,hip hop,0.432,0.293,A#/Bb,-10.994,0.0662,0.885,0.9,0.107,0.468,111.598,106216,Minor
Comatose,Skillet,66,Comatose,2006,Workout Hard Rock,rock,hard rock,0.359,0.955,E,-2.323,0.12,0.00116,0.0,0.349,0.446,170.033,230427,Minor
Nunca Me Olvides - Remix,Yandel,55,Nunca Me Olvides (Remix),2017,Reggaeton Rewind,latin,reggaeton,0.802,0.814,A#/Bb,-4.087,0.0647,0.331,0.0,0.184,0.586,95.009,220747,Major
You Make Me Wanna...,Usher,67,My Way,1997,90s/00s Hip Hop & RnB,r&b,hip pop,0.761,0.639,F,-7.577,0.0539,0.0359,0.0,0.0945,0.922,164.088,219120,Minor
Perfect,Brooke Alexx,26,Me,2019,a taste of the mainstream,pop,post-teen pop,0.859,0.557,G,-5.907,0.053,0.289,8.13e-05,0.12,0.56,121.977,142859,Minor
Amor De Pobre,Zion,0,The Perfect Melody,2007,Reggaeton viejito🔥,latin,reggaeton,0.623,0.76,F,-7.462,0.0846,0.274,1.22e-05,0.0971,0.737,93.909,238120,Minor
Kagerou,ONE OK ROCK,42,Zeitakubyō,2007,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,rock,album rock,0.532,0.852,A,-6.429,0.0429,0.0576,0.0,0.15,0.583,79.986,248000,Major
Mi Canción Perdida,Daniel Santacruz,46,Mi Canción Perdida,2019,Punto Tropical,latin,tropical,0.743,0.742,A#/Bb,-7.516,0.0305,0.477,3.13e-05,0.118,0.807,128.019,234500,Major
No Angels,Jay Made,29,No Angels,2019,EDM Trap,edm,pop edm,0.684,0.804,D#/Eb,-5.818,0.0754,0.307,0.0,0.0521,0.865,138.047,178117,Major
Know What I'm Sayin'?,Latin Alliance,4,Latin Alliance,1991,Chicano Rap,latin,latin hip hop,0.848,0.672,C#/Db,-14.096,0.194,0.126,4e-05,0.287,0.852,102.276,261627,Major
Pastel Con Nutella,Ysy A,0,Pastel Con Nutella,2018,Trap Argentino - Trap Argentina,rap,trap,0.678,0.766,F#/Gb,-7.01,0.251,0.261,0.0,0.303,0.349,110.49,235465,Minor
Carry on My Wayward Son,Sebastián Mato,12,The Sweet Times Forever,2015,80's Songs | Top 💯 80s Music Hits,pop,electropop,0.699,0.295,F,-11.027,0.0272,0.688,1.35e-05,0.0991,0.361,105.003,248000,Major
Gucci Fendi Prada,Merk & Kremont,50,Gucci Fendi Prada,2019,PAROOKAVILLE - Big Room,edm,big room,0.485,0.762,G,-8.909,0.0454,0.0126,0.0468,0.383,0.265,124.936,166560,Major
Modo Avião,MC Hariel,56,Modo Avião,2019,Trap Ouro,rap,trap,0.745,0.428,A,-10.151,0.0473,0.387,5.67e-05,0.148,0.444,146.056,200548,Minor
Opowieści z Doliny Smoków,Bedoes,65,Opowieści z Doliny Smoków,2019,Generacja Hip Hop,rap,hip hop,0.548,0.579,A#/Bb,-7.576,0.323,0.188,0.0,0.0857,0.284,113.563,197997,Minor
Provócame,Chayanne,50,Provócame,1992,Latin Pop Classics,latin,latin pop,0.74,0.845,C,-7.786,0.04,0.0462,2.22e-06,0.318,0.485,119.785,249067,Major
Hey Little Girl,ICEHOUSE,24,Twogether - New Wave (Le meilleur des hits de la New Wave),2011,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.736,0.465,E,-17.329,0.0456,0.155,0.142,0.0868,0.767,135.568,256893,Minor
Watch Me (Whip / Nae Nae),Silentó,68,Watch Me (Whip / Nae Nae),2015,HIP&HOP,rap,southern hip hop,0.821,0.759,G#/Ab,-8.541,0.121,0.247,0.0,0.321,0.962,140.01,185143,Major
Salió El Sol,Don Omar,72,King Of Kings,2006,Reggaeton Classics,latin,reggaeton,0.887,0.701,E,-5.892,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293,Minor
Easy (LIke Sunday Morning),Charles Givings,48,Songs For Sunset Lovers,2003,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,urban contemporary,0.584,0.435,A#/Bb,-11.736,0.0263,0.301,0.00734,0.126,0.399,132.439,266320,Minor
Vivire Para Ti,Los Amigos Invisibles,2,Commercial,2009,Paraíso Tropical,latin,tropical,0.727,0.714,B,-6.284,0.0288,0.0598,3.58e-05,0.101,0.96,111.998,207213,Minor
Under Enemy Arms,Trippie Redd,64,Under Enemy Arms,2019,Sad Trap,rap,trap,0.751,0.776,A,-5.266,0.0357,0.223,0.0,0.0507,0.603,129.987,162462,Minor
Ursa Major - Pad One Rmx,Audio Storm,5,Deep Progressive House Set,2018,Selected House,edm,progressive electro house,0.776,0.502,E,-11.465,0.133,0.116,0.895,0.095,0.48,123.025,444878,Minor
Por Ley,Anuel AA,65,Por Ley,2019,Trap Land,rap,trap,0.734,0.834,F,-3.562,0.0676,0.418,0.000606,0.153,0.47,137.959,198315,Minor
Rodeo,Lil Nas X,78,7 EP,2019,Hip Hop Controller,rap,hip hop,0.706,0.679,A,-5.614,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707,Major
Bandoleros,Don Omar,67,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006,Reggaeton Classics,latin,reggaeton,0.662,0.896,F,-5.311,0.251,0.318,0.0,0.186,0.79,90.622,305280,Minor
Diggin' On You,TLC,53,Crazysexycool,1994,New Jack Swing,r&b,new jack swing,0.719,0.631,F#/Gb,-7.411,0.0451,0.0235,0.702,0.0686,0.456,80.126,254560,Major
Everybody Got Their Something,Nikka Costa,40,Everybody Got Their Something,2001,Neo-Soul Essentials,r&b,neo soul,0.927,0.507,A,-9.498,0.0601,0.587,0.0037,0.37,0.915,104.143,260507,Major
Vibe,Frank Pierce,49,Vibe,2017,Tropical House Run 190 BPM,latin,tropical,0.687,0.865,G,-5.501,0.0335,0.00821,0.000102,0.156,0.601,94.01,191489,Minor
You're Going Down,Sick Puppies,62,Tri-Polar (International Version),2009,Hard Rock Workout!,rock,hard rock,0.49,0.833,F#/Gb,-5.899,0.0487,0.0116,0.000504,0.15,0.39,89.981,187347,Major
Algo De Mí,Franco Masini,36,Algo De Mí,2019,Latin Pop Songs,latin,latin pop,0.697,0.661,G,-8.094,0.0386,0.355,0.0,0.0991,0.634,97.967,196358,Major
Poseidon,Maestro Harrell,28,Poseidon,2016,BIG-ROOM NEVER DIES !,edm,big room,0.587,0.974,F#/Gb,-3.995,0.129,0.000541,0.0634,0.644,0.289,128.036,211000,Minor
Bon Bon Chocolat,EVERGLOW,72,ARRIVAL OF EVERGLOW,2019,K-Party Dance Mix,pop,dance pop,0.719,0.828,F#/Gb,-5.559,0.0613,0.0343,0.0,0.0747,0.634,139.927,228682,Major
Hey Lady,Central Coast Clique,4,The Soundtrack,2001,Chicano Rap,latin,latin hip hop,0.901,0.452,D,-9.124,0.218,0.413,3.36e-06,0.0998,0.692,92.032,245093,Major
X2UO,Honors,21,X2UO,2018,Groovy // Funky // Neo-Soul,r&b,neo soul,0.417,0.475,A,-8.414,0.184,0.0688,0.0,0.095,0.338,84.334,192302,Minor
Somebody Else,Zonoma,54,Somebody Else,2017,Electropop - Pop,pop,electropop,0.694,0.518,C,-7.289,0.0345,0.00913,0.00016,0.427,0.184,106.964,200590,Minor
Take It All,Sawyer Fredericks,43,A Good Storm,2016,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.654,0.886,F,-5.29,0.0416,0.00689,0.0,0.136,0.626,94.014,220973,Major
"Umaaraw, Umuulan",Rivermaya,1,Tuloy Ang Ligaya,2001,Pinoy Classic Rock,rock,classic rock,0.559,0.86,A,-5.369,0.0336,0.0151,0.000402,0.307,0.614,134.536,418613,Major
Without You - Otto Knows Remix,Avicii,47,Without You (Remixes),2017,Pop EDM Remixes,edm,pop edm,0.536,0.837,D,-4.877,0.0461,0.000951,0.00587,0.0729,0.455,131.082,213493,Major
Workout,Agus Zack,35,Workout,2019,Big Room Beast,edm,big room,0.621,0.991,G#/Ab,-2.147,0.0533,0.00061,0.267,0.321,0.167,127.991,130322,Minor
Boys Don't Cry,The Cure,0,M 80 presenta New Wave Classix,2010,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.451,0.906,B,-3.704,0.0813,0.00464,0.0,0.112,0.697,169.394,160413,Minor
La hit dell'estate,Shade,69,La hit dell'estate,2019,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),r&b,hip pop,0.758,0.834,F#/Gb,-4.86,0.0997,0.271,0.0,0.0942,0.638,119.963,188375,Minor
Rock DJ,Robbie Williams,68,Sing When You're Winning,2000,②⓪①⑨ mixed,rock,permanent wave,0.708,0.772,G,-4.264,0.0322,0.0267,0.0,0.467,0.861,103.035,258560,Major
R.I.P. 2 My Youth,The Neighbourhood,1,R.I.P. 2 My Youth,2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.365,0.669,G,-5.635,0.0498,0.00231,0.0,0.117,0.204,94.669,205133,Minor
Surviving (feat. Joe Cleere),Sondr,43,Surviving (feat. Joe Cleere),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.6,0.848,E,-3.967,0.0433,0.0157,0.0,0.243,0.437,124.082,213223,Major
Carry Your Throne,Jon Bellion,54,The Definition,2014,indie poptimism,pop,indie poptimism,0.568,0.846,A#/Bb,-5.227,0.068,0.466,0.000406,0.0901,0.398,80.019,203631,Major
Turns To Gold,Jimi Charles Moody,1,Turns To Gold,2016,Blues Rock,rock,classic rock,0.476,0.869,D,-4.13,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47,219314,Major
Holocaust,Big Star,32,Keep An Eye On The Sky,2009,Permanent Wave,rock,permanent wave,0.34,0.0928,C,-16.507,0.0343,0.898,0.000645,0.0919,0.16,131.254,228293,Major
No Longer Slaves (Reyer & Retain Remix),Reyer,36,Worship: The Remix Project,2015,CHRISTIAN ELECTRO / DANCE / EDM,edm,progressive electro house,0.631,0.665,A,-8.131,0.0596,0.0294,8.11e-05,0.062,0.554,128.07,211377,Major
Sunflower,Rex Orange County,79,Sunflower,2017,indie poptimism,pop,indie poptimism,0.384,0.765,F#/Gb,-4.463,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,Major
Querida Maldita,Bascur,22,Piano Piano,2014,HIP-HOP: Latin Rap ['89-present],latin,latin hip hop,0.677,0.88,B,-4.144,0.18,0.0418,0.0,0.322,0.701,90.018,217949,Minor
Radar Love,Golden Earring,64,The Long Versions - Part One,2008,House Of The Rising Sun,rock,album rock,0.504,0.719,C#/Db,-9.155,0.0431,0.00878,0.00149,0.075,0.177,102.144,386707,Minor
Hang,DAVI,20,Desole,2017,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,edm,progressive electro house,0.807,0.499,G,-11.104,0.0471,0.000822,0.862,0.0739,0.246,121.003,384237,Major
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,9,Close To Me (Remixes),2019,Cardio,pop,dance pop,0.733,0.839,C#/Db,-2.84,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,Minor
Safe Place,Pelago,55,Safe Place,2019,New House   ‍,edm,electro house,0.371,0.694,E,-5.598,0.0401,0.015,0.0,0.21,0.308,119.991,189867,Minor
I Ain't The One,Lynyrd Skynyrd,0,The Complete Collection,2008,Southern Rock/Classic Rock,rock,classic rock,0.368,0.788,D,-7.426,0.0838,0.352,3.36e-06,0.236,0.768,91.882,232920,Major
Lights Up,Harry Styles,74,Lights Up,2019,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,post-teen pop,0.585,0.62,D#/Eb,-8.09,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227,Minor
Dubtrap,All Star Brasil,37,Dubtrap,2019,Dose Trap,rap,trap,0.77,0.506,F#/Gb,-8.303,0.345,0.11,0.0,0.2,0.645,121.906,244000,Minor
A Toast and a Spirit,Vacation Manor,55,"Girl, Say",2016,The Sound of Indie Poptimism,pop,indie poptimism,0.61,0.824,A,-5.217,0.0347,0.014,1.69e-05,0.138,0.472,128.025,209453,Major
Crystallize,Lindsey Stirling,55,Lindsey Stirling,2012,Indie Poptimism,pop,indie poptimism,0.44,0.623,C,-8.228,0.0316,0.000856,0.0586,0.103,0.0563,140.006,258800,Major
Like A Bitch - Extended Mix,Zomboy,53,Neon Grave,2016,Trap Nation 🔊,rap,trap,0.592,0.988,F#/Gb,-0.846,0.0997,0.000767,0.707,0.0847,0.268,149.985,264000,Major
Summer Lover (feat. Devin & Nile Rodgers) - Moguai Remix,Oliver Heldens,38,Summer Lover (Moguai Remix) (feat. Devin & Nile Rodgers),2019,Dance Pop Tunes,pop,dance pop,0.809,0.93,C#/Db,-1.915,0.137,0.271,0.000239,0.0512,0.639,125.948,189875,Major
Demons - Live London Sessions / 2013,Imagine Dragons,52,Imagine Dragons (Live London Sessions),2013,Unplugged Hits 📣,latin,latin pop,0.438,0.361,A#/Bb,-7.757,0.038,0.34,0.0,0.101,0.309,179.089,187507,Major
Deep End,Taz,35,Till Death Do Us Part III,2019,Gangsta Rap 💎 Rap Party,rap,gangster rap,0.666,0.597,F,-7.52,0.0954,0.131,0.037,0.35,0.58,150.07,121204,Minor
I'd Rather Go Blind - Live,Dua Lipa,60,Live Acoustic EP,2017,urban CONTEMPORARY,r&b,urban contemporary,0.567,0.347,A,-5.533,0.0343,0.682,1.32e-06,0.0873,0.348,114.056,156482,Major
